Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	1347.69
Elapsed Live Time:	1322.1
Start Time:	April 23, 2026, 03:07:41
End Time:	April 23, 2026, 03:30:09
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1264	1264.0	103
1265	1265.0	119
1266	1266.0	105
1267	1267.0	89
1268	1268.0	100
1269	1269.0	108
1270	1270.0	86
1271	1271.0	93
1272	1272.0	99
1273	1273.0	94
1274	1274.0	74
1275	1275.0	98
1276	1276.0	94
1277	1277.0	96
1278	1278.0	102
1279	1279.0	93
1280	1280.0	100
1281	1281.0	99
1282	1282.0	101
1283	1283.0	88
1284	1284.0	103
1285	1285.0	118
1286	1286.0	110
1287	1287.0	85
1288	1288.0	101
1289	1289.0	83
1290	1290.0	96
1291	1291.0	92
1292	1292.0	89
1293	1293.0	89
1294	1294.0	88
1295	1295.0	78
1296	1296.0	74
1297	1297.0	86
1298	1298.0	107
1299	1299.0	93
1300	1300.0	91
1301	1301.0	107
1302	1302.0	91
1303	1303.0	91
1304	1304.0	110
1305	1305.0	97
1306	1306.0	86
1307	1307.0	79
1308	1308.0	86
1309	1309.0	104
1310	1310.0	84
1311	1311.0	88
1312	1312.0	85
1313	1313.0	75
1314	1314.0	81
1315	1315.0	100
1316	1316.0	103
1317	1317.0	80
1318	1318.0	69
1319	1319.0	87
1320	1320.0	91
1321	1321.0	72
1322	1322.0	92
1323	1323.0	98
1324	1324.0	75
1325	1325.0	89
1326	1326.0	82
1327	1327.0	73
1328	1328.0	82
1329	1329.0	87
1330	1330.0	90
1331	1331.0	76
1332	1332.0	68
1333	1333.0	91
1334	1334.0	93
1335	1335.0	100
1336	1336.0	77
1337	1337.0	81
1338	1338.0	83
1339	1339.0	88
1340	1340.0	61
1341	1341.0	89
1342	1342.0	90
1343	1343.0	86
1344	1344.0	76
1345	1345.0	99
1346	1346.0	77
1347	1347.0	96
1348	1348.0	84
1349	1349.0	83
1350	1350.0	61
1351	1351.0	74
1352	1352.0	72
1353	1353.0	95
1354	1354.0	83
1355	1355.0	87
1356	1356.0	64
1357	1357.0	92
1358	1358.0	79
1359	1359.0	76
1360	1360.0	83
1361	1361.0	78
1362	1362.0	91
1363	1363.0	63
1364	1364.0	75
1365	1365.0	79
1366	1366.0	94
1367	1367.0	88
1368	1368.0	88
1369	1369.0	78
