Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	4096
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	4191
Lower Discriminator:	54
Calibration Coefficients:	2.2342600404810295E-8	3.3189159936103634E-4	0.056015498354152066
Calibration Channels:	1266	3054	1952
Calibration Energies:	0.512	1.278	0.789
Elapsed Real Time:	421213.52
Elapsed Live Time:	347868.51
Start Time:	April 28, 2026, 01:18:02
End Time:	April 28, 2026, 01:19:57
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
1167	1167.0	120569
1168	1168.0	119550
1169	1169.0	120174
1170	1170.0	118421
1171	1171.0	119587
1172	1172.0	119157
1173	1173.0	118943
1174	1174.0	117959
1175	1175.0	119302
1176	1176.0	118450
1177	1177.0	118812
1178	1178.0	117313
1179	1179.0	117915
1180	1180.0	117191
1181	1181.0	118098
1182	1182.0	116786
1183	1183.0	114557
1184	1184.0	116521
1185	1185.0	117497
1186	1186.0	116418
1187	1187.0	116361
1188	1188.0	115731
1189	1189.0	116945
1190	1190.0	115152
1191	1191.0	116671
1192	1192.0	115335
1193	1193.0	116560
1194	1194.0	115650
1195	1195.0	115897
1196	1196.0	115536
1197	1197.0	116019
1198	1198.0	114740
1199	1199.0	115013
1200	1200.0	114210
1201	1201.0	115497
1202	1202.0	113640
1203	1203.0	114683
1204	1204.0	114864
1205	1205.0	115371
1206	1206.0	113924
1207	1207.0	114655
1208	1208.0	113022
1209	1209.0	114192
1210	1210.0	113128
1211	1211.0	113544
1212	1212.0	113391
1213	1213.0	114320
1214	1214.0	113443
1215	1215.0	111008
1216	1216.0	112253
1217	1217.0	113288
1218	1218.0	112902
1219	1219.0	113294
1220	1220.0	112365
1221	1221.0	113284
1222	1222.0	112591
1223	1223.0	113296
1224	1224.0	112586
1225	1225.0	113592
1226	1226.0	112029
1227	1227.0	113370
1228	1228.0	112196
1229	1229.0	113446
1230	1230.0	111990
1231	1231.0	112039
1232	1232.0	111405
1233	1233.0	113501
1234	1234.0	112388
1235	1235.0	112805
1236	1236.0	112524
1237	1237.0	113147
1238	1238.0	112536
1239	1239.0	113117
1240	1240.0	111567
1241	1241.0	112810
1242	1242.0	112460
1243	1243.0	112423
